45.44288;9.14873;1
45.44291;9.16656;1
45.44296;9.19754;1
45.44301;9.17874;1
45.44301;9.21752;1
45.44307;9.21768;1
45.44309;9.18789;1
45.44312;9.21463;1
45.44316;9.13850;1
45.44316;9.16580;1
45.44323;9.21698;1
45.44323;9.17550;1
45.44325;9.17643;1
45.44328;9.12128;1
45.44328;9.18011;1
45.44328;9.11565;1
45.44328;9.26402;1
45.44333;9.18100;1
45.44334;9.19787;1
45.44335;9.17770;1
45.44336;9.21232;1
45.44338;9.15915;1
45.44346;9.19038;1
45.44350;9.13770;1
45.44350;9.20058;1
45.44350;9.23191;1
45.44352;9.17501;1
45.44355;9.17482;1
45.44358;9.15897;1
45.44359;9.17445;1
45.44361;9.13915;1
45.44362;9.16982;1
45.44365;9.26305;1
45.44366;9.21714;1
45.44372;9.15759;1
45.44378;9.17875;1
45.44380;9.18205;1
45.44381;9.17110;1
45.44382;9.16959;1
45.44383;9.20126;1
45.44389;9.18271;1
45.44395;9.17506;1
45.44400;9.20209;1
45.44402;9.16593;1
45.44408;9.16542;1
45.44411;9.12868;1
45.44411;9.20281;1
45.44412;9.15660;1
45.44413;9.21548;1
45.44413;9.18359;1
45.44417;9.17577;1
45.44418;9.12843;1
45.44426;9.26258;1
45.44428;9.16205;1
45.44432;9.16691;1
45.44432;9.20565;1
45.44433;9.14067;1
45.44433;9.21231;1
45.44436;9.16724;1
45.44436;9.22531;1
45.44437;9.19572;1
45.44442;9.17669;1
45.44445;9.22651;1
45.44448;9.26225;1
45.44448;9.26314;1
45.44452;9.21466;1
45.44456;9.17287;1
45.44462;9.15900;1
45.44469;9.16924;1
45.44469;9.17932;1
45.44469;9.26228;1
45.44471;9.17905;1
45.44471;9.12946;1
45.44478;9.15503;1
45.44480;9.14309;1
45.44481;9.14252;1
45.44483;9.24156;1
45.44484;9.18322;1
45.44485;9.22756;1
45.44486;9.12856;1
45.44500;9.19455;1
45.44501;9.19752;1
45.44516;9.18647;1
45.44518;9.16804;1
45.44519;9.18200;1
45.44526;9.21216;1
45.44527;9.17772;1
45.44528;9.11384;1
45.44536;9.18703;1
45.44546;9.17583;1
45.44546;9.17502;1
45.44554;9.24337;1
45.44556;9.24483;1
45.44559;9.24140;1
45.44562;9.13125;1
45.44564;9.25292;1
45.44567;9.16379;1
45.44569;9.19848;1
45.44571;9.24370;1
45.44573;9.15821;1
45.44573;9.18687;1
45.44577;9.17820;1
45.44580;9.11617;1
45.44584;9.17907;1
45.44588;9.24858;1
45.44588;9.24421;1
45.44591;9.18777;1
45.44594;9.13441;1
45.44596;9.17878;1
45.44597;9.17284;1
45.44597;9.24873;1
45.44598;9.21988;1
45.44604;9.13383;1
45.44604;9.19290;1
45.44609;9.17946;1
45.44614;9.12841;1
45.44614;9.19543;1
45.44615;9.13495;1
45.44618;9.18716;1
45.44619;9.12553;1
45.44621;9.13439;1
45.44625;9.25161;1
45.44628;9.19106;1
45.44629;9.19729;1
45.44634;9.17908;1
45.44636;9.19290;1
45.44639;9.15046;1
45.44648;9.12561;1
45.44650;9.25441;1
45.44652;9.14555;1
45.44655;9.16353;1
45.44656;9.20434;1
45.44665;9.16385;1
45.44672;9.19899;1
45.44674;9.11346;1
45.44676;9.12711;1
45.44676;9.16121;1
45.44676;9.21155;1
45.44683;9.18522;1
45.44685;9.16540;1
45.44688;9.19821;1
45.44688;9.20107;1
45.44689;9.20517;1
45.44691;9.17948;1
45.44692;9.17962;1
45.44703;9.15962;1
45.44703;9.15609;1
45.44712;9.20423;1
45.44716;9.18838;1
45.44716;9.20911;1
45.44718;9.11475;1
45.44718;9.16690;1
45.44720;9.20909;1
45.44721;9.12070;1
45.44727;9.19806;1
45.44727;9.20969;1
45.44728;9.18719;1
45.44732;9.17712;1
45.44733;9.25449;1
45.44733;9.15883;1
45.44735;9.20311;1
45.44741;9.17513;1
45.44741;9.19755;1
45.44746;9.15503;1
45.44749;9.19999;1
45.44750;9.13738;1
45.44751;9.21057;1
45.44752;9.14031;1
45.44755;9.13439;1
45.44755;9.11998;1
45.44755;9.17970;1
45.44756;9.16766;1
45.44758;9.13960;1
45.44760;9.19738;1
45.44765;9.12965;1
45.44768;9.18101;1
45.44776;9.12956;1
45.44777;9.12959;1
45.44778;9.17936;1
45.44778;9.20011;1
45.44779;9.13744;1
45.44779;9.24156;1
45.44786;9.13061;1
45.44788;9.20967;1
45.44789;9.19773;1
45.44798;9.20494;1
45.44800;9.14496;1
45.44804;9.14159;1
45.44812;9.20926;1
45.44818;9.25704;1
45.44822;9.17972;1
45.44824;9.18720;1
45.44826;9.16051;1
45.44827;9.25723;1
45.44828;9.15500;1
45.44831;9.20845;1
45.44834;9.20892;1
45.44839;9.13193;1
45.44840;9.19063;1
45.44840;9.19478;1
45.44844;9.19557;1
45.44848;9.22107;1
45.44848;9.16917;1
45.44852;9.20357;1
45.44852;9.22368;1
45.44855;9.19590;1
45.44856;9.20245;1
45.44864;9.12533;1
45.44868;9.16977;1
45.44868;9.15492;1
45.44868;9.14743;1
45.44872;9.20006;1
45.44874;9.24523;1
45.44876;9.18663;1
45.44878;9.12877;1
45.44879;9.20252;1
45.44879;9.20283;1
45.44881;9.14244;1
45.44885;9.17625;1
45.44886;9.19057;1
45.44897;9.16223;1
45.44898;9.14023;1
45.44904;9.20926;1
45.44906;9.18622;1
45.44913;9.17538;1
45.44914;9.13797;1
45.44915;9.15616;1
45.44917;9.18231;1
45.44918;9.20443;1
45.44920;9.21377;1
45.44921;9.20630;1
45.44935;9.25272;1
45.44938;9.14057;1
45.44940;9.18575;1
45.44941;9.18620;1
45.44942;9.16494;1
45.44944;9.18811;1
45.44945;9.20581;1
45.44949;9.16503;1
45.44952;9.14466;1
45.44954;9.15593;1
45.44957;9.07269;1
45.44958;9.18588;1
45.44959;9.21890;1
45.44959;9.18453;1
45.44960;9.14954;1
45.44966;9.17187;1
45.44972;9.16685;1
45.44972;9.20958;1
45.44976;9.17251;1
45.44981;9.17996;1
45.44983;9.14634;1
45.44983;9.13681;1
45.44987;9.21256;1
45.44989;9.17253;1
45.44994;9.15054;1
45.44999;9.13015;1
45.45000;9.22095;1
45.45001;9.20686;1
45.45007;9.20235;1
45.45008;9.20611;1
45.45009;9.13049;1
45.45011;9.21436;1
45.45016;9.15156;1
45.45016;9.13600;1
45.45016;9.21480;1
45.45017;9.14646;1
45.45022;9.22100;1
45.45023;9.17781;1
45.45024;9.20260;1
45.45031;9.22042;1
45.45042;9.18008;1
45.45042;9.15515;1
45.45043;9.13171;1
45.45046;9.14762;1
45.45046;9.20438;1
45.45049;9.15223;1
45.45053;9.21232;1
45.45054;9.16979;1
45.45056;9.22416;1
45.45058;9.14861;1
45.45061;9.11893;1
45.45063;9.22691;1
45.45065;9.13994;1
45.45065;9.22368;1
45.45069;9.06814;1
45.45071;9.13913;1
45.45071;9.17053;1
45.45075;9.16849;1
45.45076;9.20677;1
45.45077;9.20048;1
45.45077;9.20230;1
45.45078;9.20267;1
45.45079;9.20093;1
45.45081;9.18539;1
45.45083;9.17958;1
45.45084;9.12590;1
45.45085;9.20138;1
45.45086;9.19541;1
45.45092;9.19913;1
45.45093;9.20391;1
45.45094;9.25116;1
45.45099;9.14826;1
45.45100;9.21804;1
45.45104;9.20482;1
45.45115;9.21073;1
45.45116;9.17989;1
45.45117;9.16072;1
45.45119;9.15972;1
45.45119;9.20249;1
45.45120;9.20319;1
45.45122;9.18627;1
45.45129;9.18845;1
45.45129;9.24979;1
45.45130;9.14019;1
45.45130;9.12582;1
45.45132;9.21435;1
45.45133;9.20791;1
45.45140;9.15497;1
45.45140;9.22308;1
45.45142;9.18886;1
45.45146;9.24188;1
45.45152;9.19019;1
45.45157;9.19287;1
45.45157;9.17500;1
45.45159;9.08263;1
45.45160;9.18937;1
45.45161;9.15437;1
45.45162;9.20798;1
45.45163;9.21612;1
45.45164;9.20009;1
45.45169;9.20362;1
45.45169;9.14167;1
45.45170;9.11724;1
45.45171;9.15761;1
45.45172;9.19420;1
45.45173;9.22689;1
45.45174;9.16965;1
45.45174;9.18748;1
45.45175;9.20503;1
45.45175;9.20175;1
45.45179;9.18850;1
45.45181;9.18590;1
45.45181;9.18665;1
45.45182;9.17954;1
45.45185;9.15276;1
45.45185;9.18213;1
45.45188;9.13533;1
45.45191;9.20267;1
45.45196;9.20550;1
45.45197;9.20121;1
45.45197;9.15349;1
45.45198;9.24162;1
45.45199;9.19379;1
45.45199;9.18732;1
45.45200;9.15207;1
45.45201;9.25869;1
45.45201;9.24893;1
45.45202;9.19199;1
45.45203;9.18955;1
45.45208;9.20037;1
45.45208;9.20313;1
45.45212;9.18860;1
45.45216;9.19479;1
45.45217;9.22820;1
45.45217;9.20292;1
45.45218;9.18586;1
45.45219;9.19616;1
45.45219;9.15780;1
45.45219;9.19232;1
45.45220;9.12181;1
45.45220;9.18363;1
45.45221;9.18192;1
45.45222;9.19358;1
45.45224;9.21512;1
45.45224;9.18121;1
45.45225;9.19513;1
45.45225;9.14298;1
45.45229;9.17751;1
45.45231;9.21982;1
45.45234;9.09341;1
45.45234;9.14105;1
45.45237;9.20922;1
45.45239;9.17899;1
45.4524;9.22904;1
45.45241;9.22160;1
45.45243;9.14591;1
45.45254;9.20136;1
45.45257;9.17363;1
45.45258;9.20833;1
45.45258;9.18642;1
45.45260;9.24243;1
45.45261;9.17621;1
45.45262;9.18554;1
45.45262;9.15520;1
45.45265;9.18344;1
45.45268;9.17594;1
45.45273;9.16972;1
45.45276;9.20158;1
45.45285;9.12312;1
45.45286;9.19633;1
45.45286;9.13928;1
45.45287;9.18308;1
45.45288;9.12972;1
45.45296;9.18086;1
45.45297;9.13360;1
45.45299;9.17450;1
45.45299;9.25380;1
45.45300;9.20047;1
45.45301;9.12671;1
45.45306;9.18029;1
45.45309;9.20654;1
45.45310;9.20930;1
45.45312;9.20250;1
45.45313;9.17762;1
45.45315;9.24152;1
45.45315;9.17917;1
45.45315;9.17963;1
45.45316;9.17278;1
45.45317;9.12442;1
45.45318;9.15572;1
45.45320;9.17937;1
45.45322;9.19862;1
45.45326;9.14954;1
45.45326;9.22433;1
45.45326;9.21245;1
45.45327;9.20083;1
45.45327;9.21462;1
45.45328;9.10264;1
45.45329;9.16959;1
45.45332;9.17049;1
45.45335;9.17522;1
45.45335;9.20660;1
45.45336;9.08664;1
45.45343;9.20255;1
45.45349;9.20363;1
45.45350;9.19972;1
45.45355;9.20232;1
45.45355;9.14742;1
45.45360;9.15721;1
45.45360;9.24460;1
45.45362;9.22687;1
45.45365;9.16370;1
45.45367;9.15748;1
45.45367;9.21554;1
45.45373;9.19967;1
45.45376;9.14171;1
45.45377;9.19610;1
45.45378;9.11567;1
45.45382;9.19599;1
45.45382;9.15484;1
45.45383;9.17091;1
45.45384;9.13302;1
45.45385;9.21099;1
45.45387;9.22118;1
45.45389;9.21969;1
45.45389;9.14957;1
45.45392;9.14009;1
45.45392;9.16885;1
45.45394;9.21530;1
45.45395;9.15892;1
45.45397;9.20712;1
45.45397;9.21589;1
45.45398;9.24166;1
45.45406;9.15965;1
45.45406;9.19930;1
45.45406;9.15312;1
45.45421;9.20676;1
45.45424;9.14115;1
45.45426;9.14130;1
45.45428;9.17765;1
45.45429;9.13439;1
45.45429;9.12883;1
45.45431;9.17350;1
45.45436;9.25148;1
45.45439;9.19557;1
45.45440;9.21850;1
45.45441;9.19585;1
45.45446;9.16179;1
45.45447;9.19832;1
45.45447;9.18695;1
45.45448;9.16356;1
45.45451;9.10507;1
45.45453;9.20360;1
45.45453;9.17305;1
45.45454;9.18999;1
45.45455;9.18040;1
45.45463;9.21356;1
45.45465;9.13593;1
45.45465;9.19812;1
45.45468;9.12213;1
45.45470;9.20269;1
45.45471;9.18390;1
45.45475;9.18688;1
45.45478;9.21623;1
45.45479;9.22369;1
45.45479;9.16085;1
45.45480;9.18725;1
45.45481;9.18419;1
45.45489;9.12402;1
45.45491;9.21756;1
45.45491;9.15508;1
45.45492;9.17242;1
45.45493;9.15455;1
45.45493;9.17837;1
45.45493;9.20300;1
45.45493;9.16119;1
45.45495;9.10811;1
45.45498;9.21738;1
45.455;9.15456;1
45.45503;9.16674;1
45.45506;9.08736;1
45.45508;9.12198;1
45.45508;9.20344;1
45.45509;9.23206;1
45.45509;9.20397;1
45.45512;9.15234;1
45.45516;9.12316;1
45.45517;9.15294;1
45.45519;9.12559;1
45.45520;9.16245;1
45.45521;9.14322;1
45.45529;9.18735;1
45.45529;9.19068;1
45.45544;9.18416;1
45.45552;9.20319;1
45.45552;9.20411;1
45.45554;9.20470;1
45.45556;9.07809;1
45.45558;9.16319;1
45.45560;9.14893;1
45.45561;9.11092;1
45.45563;9.24533;1
45.45567;9.17448;1
45.45576;9.19549;1
45.45577;9.16884;1
45.45579;9.21048;1
45.45581;9.24446;1
45.45583;9.16546;1
45.45585;9.17933;1
45.45586;9.16932;1
45.45587;9.16593;1
45.45589;9.18494;1
45.45589;9.21703;1
45.45598;9.17129;1
45.45600;9.21017;1
45.45601;9.20664;1
45.45602;9.11629;1
45.45606;9.19595;1
45.45606;9.18827;1
45.45607;9.22364;1
45.45608;9.21572;1
45.45612;9.18847;1
45.45614;9.10767;1
45.45616;9.15192;1
45.45617;9.13178;1
45.45617;9.18438;1
45.45618;9.22683;1
45.45618;9.16476;1
45.45618;9.18073;1
45.45630;9.22940;1
45.45630;9.13605;1
45.45632;9.16658;1
45.45632;9.14939;1
45.45635;9.17404;1
45.45635;9.17057;1
45.45637;9.16709;1
45.45642;9.19811;1
45.45644;9.11779;1
45.45647;9.18489;1
45.45648;9.17445;1
45.45649;9.17048;1
45.45650;9.17479;1
45.45651;9.17168;1
45.45652;9.20377;1
45.45655;9.16138;1
45.45656;9.16885;1
45.45659;9.16210;1
45.45660;9.17484;1
45.45661;9.11700;1
45.45661;9.13955;1
45.45663;9.20497;1
45.45670;9.21724;1
45.45672;9.14248;1
45.45673;9.17721;1
45.45675;9.17249;1
45.45675;9.14001;1
45.45676;9.18313;1
45.45681;9.22348;1
45.45683;9.23915;1
45.45684;9.18927;1
45.45684;9.20784;1
45.45684;9.19023;1
45.45684;9.15874;1
45.45685;9.16549;1
45.45688;9.17770;1
45.45689;9.21721;1
45.45692;9.24154;1
45.45695;9.09382;1
45.45696;9.22186;1
45.45702;9.19386;1
45.45703;9.21534;1
45.45704;9.17556;1
45.45709;9.15472;1
45.45716;9.18944;1
45.45716;9.11349;1
45.45719;9.19364;1
45.45720;9.17043;1
45.45721;9.14754;1
45.45722;9.15868;1
45.45722;9.17582;1
45.45722;9.17552;1
45.45725;9.11348;1
45.45726;9.21750;1
45.45728;9.15692;1
45.45732;9.20355;1
45.45737;9.15523;1
45.45738;9.24048;1
45.45739;9.15977;1
45.4574;9.20989;1
45.45740;9.12007;1
45.45741;9.12100;1
45.45741;9.07899;1
45.45745;9.10655;1
45.45746;9.19169;1
45.45748;9.14795;1
45.45750;9.19005;1
45.45752;9.21250;1
45.45754;9.22186;1
45.45755;9.16056;1
45.45760;9.09709;1
45.45760;9.08989;1
45.45762;9.17098;1
45.45764;9.22435;1
45.45765;9.21926;1
45.45767;9.17942;1
45.45768;9.21864;1
45.45770;9.20446;1
45.45770;9.16979;1
45.45772;9.2047;1
45.45773;9.16516;1
45.45775;9.15876;1
45.45775;9.17654;1
45.45782;9.24041;1
45.45783;9.10284;1
45.45783;9.12194;1
45.45786;9.17794;1
45.45788;9.16485;1
45.45790;9.16124;1
45.45790;9.18043;1
45.45790;9.09654;1
45.45790;9.21325;1
45.45794;9.20362;1
45.45795;9.21047;1
45.45796;9.22433;1
45.45797;9.17843;1
45.45801;9.21023;1
45.45801;9.13854;1
45.45804;9.20104;1
45.45808;9.17429;1
45.45808;9.21182;1
45.45808;9.16482;1
45.45811;9.16124;1
45.45813;9.17687;1
45.45815;9.08987;1
45.45817;9.17231;1
45.45819;9.15468;1
45.45820;9.07030;1
45.45822;9.13498;1
45.45824;9.18102;1
45.45825;9.09834;1
45.45827;9.17818;1
45.45829;9.21099;1
45.45831;9.19193;1
45.45833;9.18591;1
45.45836;9.11609;1
45.45838;9.21341;1
45.45838;9.21296;1
45.45841;9.14846;1
45.45848;9.22426;1
45.45849;9.19274;1
45.45849;9.21123;1
45.45850;9.16880;1
45.45850;9.19187;1
45.45853;9.22243;1
45.45856;9.24357;1
45.45858;9.16038;1
45.45860;9.18716;1
45.45862;9.17810;1
45.45864;9.16737;1
45.45865;9.19192;1
45.45865;9.21063;1
45.45870;9.13743;1
45.45876;9.12187;1
45.45879;9.14646;1
45.45879;9.18094;1
45.45881;9.13212;1
45.45881;9.08901;1
45.45882;9.09238;1
45.45884;9.12974;1
45.45885;9.17308;1
45.45892;9.17753;1
45.45894;9.24416;1
45.45894;9.15483;1
45.45895;9.15646;1
45.45896;9.09672;1
45.45898;9.23991;1
45.45899;9.17082;1
45.45900;9.21334;1
45.45901;9.20506;1
45.45901;9.06822;1
45.45902;9.24001;1
45.45905;9.17822;1
45.45907;9.18385;1
45.45907;9.16870;1
45.45910;9.14523;1
45.45911;9.08991;1
45.45913;9.18802;1
45.45914;9.12836;1
45.45914;9.13341;1
45.45916;9.12897;1
45.45916;9.14381;1
45.45917;9.09361;1
45.45925;9.20839;1
45.45926;9.15976;1
45.45927;9.16755;1
45.45931;9.15449;1
45.45934;9.16423;1
45.45936;9.19023;1
45.45939;9.17383;1
45.45939;9.17049;1
45.45940;9.17923;1
45.45941;9.24793;1
45.45941;9.17626;1
45.45942;9.10895;1
45.45942;9.09856;1
45.45946;9.16585;1
45.45948;9.10398;1
45.45949;9.20185;1
45.45954;9.17775;1
45.45954;9.17090;1
45.45955;9.09456;1
45.45958;9.19532;1
45.45958;9.17595;1
45.45960;9.13770;1
45.45960;9.12141;1
45.45964;9.13126;1
45.45966;9.17975;1
45.45966;9.12584;1
45.45967;9.16285;1
45.45970;9.17639;1
45.45971;9.18964;1
45.45972;9.17145;1
45.45972;9.15581;1
45.45974;9.19869;1
45.45978;9.18977;1
45.45981;9.15399;1
45.45983;9.09757;1
45.45984;9.17987;1
45.45989;9.23893;1
45.45990;9.17572;1
45.45990;9.15321;1
45.45990;9.13012;1
45.45991;9.12971;1
45.45994;9.15185;1
45.45995;9.09755;1
45.45996;9.13149;1
45.45997;9.10150;1
45.45999;9.10517;1
45.45999;9.20272;1
45.45999;9.14349;1
45.46000;9.14782;1
45.46003;9.18038;1
45.46012;9.13772;1
45.46012;9.10820;1
45.46013;9.23702;1
45.46016;9.12071;1
45.46016;9.11673;1
45.46017;9.17739;1
45.46018;9.09835;1
45.46019;9.18821;1
45.46019;9.16030;1
45.46020;9.15916;1
45.46025;9.22539;1
45.46025;9.21943;1
45.46026;9.10730;1
45.46026;9.11198;1
45.46027;9.21143;1
45.46027;9.11133;1
45.46028;9.16060;1
45.46034;9.21773;1
45.46034;9.17514;1
45.46036;9.10175;1
45.46037;9.09746;1
45.46039;9.15631;1
45.46041;9.14498;1
45.46041;9.08770;1
45.46042;9.15983;1
45.46042;9.14531;1
45.46044;9.23386;1
45.46045;9.11132;1
45.46046;9.14929;1
45.46047;9.16405;1
45.46048;9.18992;1
45.46049;9.14537;1
45.4605;9.17492;1
45.46051;9.17810;1
45.46052;9.16525;1
45.46053;9.07974;1
45.46054;9.13421;1
45.46055;9.14392;1
