cReg,REGIONE,cProv,PROVINCIA,CODICE,NOME STRADA,cCom,COMUNE,INC,IM,MOR,FER
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098017,Cavenago d'Adda,1,0,0,2
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098019,Codogno,2,0,0,2
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098029,Guardamiglio,6,0,0,12
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098031,Lodi,29,1,1,48
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098034,Mairago,1,0,0,1
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098040,Montanaso Lombardo,4,0,0,9
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098048,San Martino in Strada,6,0,0,9
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098049,San Rocco al Porto,8,0,0,16
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098052,Secugnago,3,0,0,4
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098054,Somaglia,2,1,1,8
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098055,Sordio,4,0,0,7
03,Lombardia,098,Lodi,SS00901,SS 009 -  via Emilia,098056,Tavazzano con Villavesco,13,2,3,17
03,Lombardia,098,Lodi,SS00905,SS 009 dir -  Tangenziale Est di Lodi,098031,Lodi,7,1,1,7
03,Lombardia,098,Lodi,SS23401,SS 234 -  Codognese,098010,Casalpusterlengo,11,0,0,18
03,Lombardia,098,Lodi,SS23401,SS 234 -  Codognese,098019,Codogno,5,0,0,8
03,Lombardia,098,Lodi,SS23401,SS 234 -  Codognese,098035,Maleo,4,1,1,4
03,Lombardia,098,Lodi,SS23401,SS 234 -  Codognese,098042,Orio Litta,3,0,0,3
03,Lombardia,098,Lodi,SS23401,SS 234 -  Codognese,098043,Ospedaletto Lodigiano,1,0,0,1
03,Lombardia,098,Lodi,SS23401,SS 234 -  Codognese,098054,Somaglia,1,0,0,2
03,Lombardia,098,Lodi,SS23501,SS 235 -  di Orzinuovi,098021,Cornegliano Laudense,5,0,0,8
03,Lombardia,098,Lodi,SS23501,SS 235 -  di Orzinuovi,098024,Corte Palasio,1,0,0,3
03,Lombardia,098,Lodi,SS23501,SS 235 -  di Orzinuovi,098025,Crespiatica,1,0,0,2
03,Lombardia,098,Lodi,SS23501,SS 235 -  di Orzinuovi,098031,Lodi,8,0,0,15
03,Lombardia,098,Lodi,SS23501,SS 235 -  di Orzinuovi,098045,Pieve Fissiraga,2,2,2,1
03,Lombardia,098,Lodi,SS23501,SS 235 -  di Orzinuovi,098050,Sant'Angelo Lodigiano,5,0,0,9
03,Lombardia,098,Lodi,SS41201,SS 412 -  della Val Tidone,098059,Valera Fratta,2,1,1,7
03,Lombardia,098,Lodi,SS41501,SS 415 -  Paullese,098061,Zelo Buon Persico,3,0,0,3
03,Lombardia,098,Lodi,SS59101,SS 591 -  Cremasca,098002,Bertonico,1,0,0,1
03,Lombardia,098,Lodi,SS59101,SS 591 -  Cremasca,098014,Castiglione d'Adda,1,0,0,1
03,Lombardia,098,Lodi,SS59101,SS 591 -  Cremasca,098019,Codogno,3,0,0,4
03,Lombardia,098,Lodi,SS59101,SS 591 -  Cremasca,098057,Terranova dei Passerini,1,0,0,1
03,Lombardia,108,Monza e della Brianza,AA00401,A 04 -  Torino-Trieste,108001,Agrate Brianza,13,0,0,28
03,Lombardia,108,Monza e della Brianza,AA00401,A 04 -  Torino-Trieste,108012,Brugherio,12,0,0,28
03,Lombardia,108,Monza e della Brianza,AA00401,A 04 -  Torino-Trieste,108017,Cavenago di Brianza,8,0,0,10
03,Lombardia,108,Monza e della Brianza,AA00401,A 04 -  Torino-Trieste,108033,Monza,11,0,0,15
03,Lombardia,108,Monza e della Brianza,AA00401,A 04 -  Torino-Trieste,108052,Caponago,4,0,0,7
03,Lombardia,108,Monza e della Brianza,AA05101,A 51 -  Tangenziale Est Milano,108001,Agrate Brianza,6,0,0,6
03,Lombardia,108,Monza e della Brianza,AA05101,A 51 -  Tangenziale Est Milano,108012,Brugherio,6,1,1,10
03,Lombardia,108,Monza e della Brianza,AA05101,A 51 -  Tangenziale Est Milano,108044,Usmate Velate,4,0,0,8
03,Lombardia,108,Monza e della Brianza,AA05101,A 51 -  Tangenziale Est Milano,108050,Vimercate,8,0,0,14
03,Lombardia,108,Monza e della Brianza,AA05201,A 52 -  Tangenziale Nord Milano,108033,Monza,16,0,0,22
03,Lombardia,108,Monza e della Brianza,SS03501,SS 035 -  dei Giovi,108005,Barlassina,4,0,0,7
03,Lombardia,108,Monza e della Brianza,SS03501,SS 035 -  dei Giovi,108010,Bovisio-Masciago,7,1,1,8
03,Lombardia,108,Monza e della Brianza,SS03501,SS 035 -  dei Giovi,108019,Cesano Maderno,4,0,0,6
03,Lombardia,108,Monza e della Brianza,SS03501,SS 035 -  dei Giovi,108030,Meda,10,0,0,16
03,Lombardia,108,Monza e della Brianza,SS03501,SS 035 -  dei Giovi,108040,Seveso,7,0,0,9
03,Lombardia,108,Monza e della Brianza,SS03501,SS 035 -  dei Giovi,108045,Varedo,15,0,0,25
03,Lombardia,108,Monza e della Brianza,SS03501,SS 035 -  dei Giovi,108054,Lentate sul Seveso,21,1,1,26
03,Lombardia,108,Monza e della Brianza,SS03601,SS 036 -  del Lago di Como e dello Spluga,108011,Briosco,5,0,0,6
03,Lombardia,108,Monza e della Brianza,SS03601,SS 036 -  del Lago di Como e dello Spluga,108015,Carate Brianza,7,0,0,10
03,Lombardia,108,Monza e della Brianza,SS03601,SS 036 -  del Lago di Como e dello Spluga,108023,Desio,13,0,0,22
03,Lombardia,108,Monza e della Brianza,SS03601,SS 036 -  del Lago di Como e dello Spluga,108024,Giussano,38,0,0,57
03,Lombardia,108,Monza e della Brianza,SS03601,SS 036 -  del Lago di Como e dello Spluga,108028,Lissone,24,0,0,37
03,Lombardia,108,Monza e della Brianza,SS03601,SS 036 -  del Lago di Como e dello Spluga,108033,Monza,35,2,2,43
03,Lombardia,108,Monza e della Brianza,SS03601,SS 036 -  del Lago di Como e dello Spluga,108039,Seregno,9,0,0,13
03,Lombardia,108,Monza e della Brianza,SS03601,SS 036 -  del Lago di Como e dello Spluga,108047,Veduggio con Colzano,7,0,0,11
03,Lombardia,108,Monza e della Brianza,SS03601,SS 036 -  del Lago di Como e dello Spluga,108048,Verano Brianza,11,0,0,16
03,Lombardia,108,Monza e della Brianza,SS34205,SS 342 dir -  Briantea,108016,Carnate,2,0,0,2
03,Lombardia,108,Monza e della Brianza,SS52701,SS 527 -  Bustese,108027,Limbiate,16,0,0,25
03,Lombardia,108,Monza e della Brianza,SS52701,SS 527 -  Bustese,108034,Muggiò,3,0,0,6
03,Lombardia,108,Monza e della Brianza,SS52701,SS 527 -  Bustese,108035,Nova Milanese,4,0,0,7
03,Lombardia,108,Monza e della Brianza,SS52701,SS 527 -  Bustese,108045,Varedo,19,1,1,33
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021008,Bolzano,9,0,0,10
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021010,Brennero,1,0,0,4
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021011,Bressanone,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021016,Campo di Trens,6,0,0,19
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021019,Castelrotto,3,0,0,4
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021022,Chiusa,2,0,0,2
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021023,Cornedo all'Isarco,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021024,Cortaccia sulla strada del vino,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021029,Egna,11,0,0,17
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021031,Fiè allo Sciliar,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021032,Fortezza,5,0,0,8
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021039,Laion,4,0,0,4
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021040,Laives,2,0,0,5
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021045,Magrè sulla strada del vino,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021060,Ora,4,0,0,7
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021065,Ponte Gardena,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021072,Renon,3,0,0,3
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021076,Salorno,6,0,0,11
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021098,Termeno sulla strada del vino,2,0,0,4
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021105,Vadena,4,0,0,4
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021111,Varna,6,0,0,9
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021115,Vipiteno,4,0,0,10
04,Trentino-Alto Adige,021,Bolzano,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),021116,Velturno,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021007,Barbiano,3,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021008,Bolzano,8,1,1,10
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021010,Brennero,3,1,1,8
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021011,Bressanone,5,0,0,6
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021012,Bronzolo,5,0,0,8
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021016,Campo di Trens,7,0,0,8
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021022,Chiusa,6,0,0,11
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021023,Cornedo all'Isarco,6,0,0,10
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021029,Egna,9,0,0,15
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021032,Fortezza,7,0,0,10
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021040,Laives,18,0,0,26
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021060,Ora,3,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021072,Renon,7,0,0,11
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021076,Salorno,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021107,Val di Vizze,2,0,0,5
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021111,Varna,12,0,0,16
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021114,Villandro,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021115,Vipiteno,8,0,0,12
04,Trentino-Alto Adige,021,Bolzano,SS01201,SS 012 -  dell'Abetone e del Brennero,021116,Velturno,3,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021008,Bolzano,4,0,0,8
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021018,Castelbello-Ciardes,6,0,0,8
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021035,Gargazzone,5,0,0,7
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021037,Laces,4,0,0,7
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021038,Lagundo,6,0,0,8
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021041,Lana,3,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021042,Lasa,7,0,0,23
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021051,Merano,6,0,0,11
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021055,Nalles,2,0,0,2
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021056,Naturno,9,0,0,18
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021062,Parcines,8,0,0,9
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021066,Postal,4,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021067,Prato allo Stelvio,6,0,0,7
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021093,Silandro,14,1,1,23
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021095,Stelvio,5,0,0,9
04,Trentino-Alto Adige,021,Bolzano,SS03801,SS 038 -  dello Stelvio,021097,Terlano,9,1,1,12
04,Trentino-Alto Adige,021,Bolzano,SS04001,SS 040 -  del Passo di Resia,021027,Curon Venosta,4,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS04001,SS 040 -  del Passo di Resia,021046,Malles Venosta,12,1,1,23
04,Trentino-Alto Adige,021,Bolzano,SS04001,SS 040 -  del Passo di Resia,021094,Sluderno,4,0,0,6
04,Trentino-Alto Adige,021,Bolzano,SS04101,SS 041 -  di Val Monastero,021036,Glorenza,2,0,0,2
04,Trentino-Alto Adige,021,Bolzano,SS04101,SS 041 -  di Val Monastero,021046,Malles Venosta,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,SS04201,SS 042 -  del Tonale e della Mendola,021004,Appiano sulla strada del vino,17,0,0,25
04,Trentino-Alto Adige,021,Bolzano,SS04201,SS 042 -  del Tonale e della Mendola,021015,Caldaro sulla strada del vino,5,0,0,6
04,Trentino-Alto Adige,021,Bolzano,SS04401,SS 044 -  del Passo di Giovo,021051,Merano,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,SS04401,SS 044 -  del Passo di Giovo,021070,Racines,4,1,1,5
04,Trentino-Alto Adige,021,Bolzano,SS04401,SS 044 -  del Passo di Giovo,021073,Rifiano,4,0,0,5
04,Trentino-Alto Adige,021,Bolzano,SS04401,SS 044 -  del Passo di Giovo,021080,San Leonardo in Passiria,6,0,0,6
04,Trentino-Alto Adige,021,Bolzano,SS04401,SS 044 -  del Passo di Giovo,021083,San Martino in Passiria,5,0,0,6
04,Trentino-Alto Adige,021,Bolzano,SS04401,SS 044 -  del Passo di Giovo,021101,Tirolo,5,0,0,6
04,Trentino-Alto Adige,021,Bolzano,SS04401,SS 044 -  del Passo di Giovo,021115,Vipiteno,2,0,0,2
04,Trentino-Alto Adige,021,Bolzano,SS04402,SS 044 bis -  Passo del Rombo,021054,Moso in Passiria,6,1,1,7
04,Trentino-Alto Adige,021,Bolzano,SS04402,SS 044 bis -  Passo del Rombo,021080,San Leonardo in Passiria,2,0,0,2
04,Trentino-Alto Adige,021,Bolzano,SS04801,SS 048 -  delle Dolomiti,021053,Montagna,7,0,0,10
04,Trentino-Alto Adige,021,Bolzano,SS04801,SS 048 -  delle Dolomiti,021060,Ora,3,0,0,7
04,Trentino-Alto Adige,021,Bolzano,SS04801,SS 048 -  delle Dolomiti,021102,Trodena nel parco naturale,3,1,1,6
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021021,Chienes,14,0,0,25
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021028,Dobbiaco,3,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021052,Monguelfo-Tesido,3,0,0,6
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021057,Naz-Sciaves,8,0,0,11
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021063,Perca,5,1,1,7
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021071,Rasun-Anterselva,3,0,0,5
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021074,Rio di Pusteria,5,1,1,7
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021077,San Candido,15,1,1,18
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021081,San Lorenzo di Sebato,4,0,0,7
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021106,Valdaora,1,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021110,Vandoies,9,0,0,19
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021111,Varna,4,0,0,5
04,Trentino-Alto Adige,021,Bolzano,SS04901,SS 049 -  della Pusteria,021113,Villabassa,2,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS04902,SS 049 bis -  della Pusteria,021057,Naz-Sciaves,2,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS05101,SS 051 -  di Alemagna,021028,Dobbiaco,4,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS05201,SS 052 -  Carnica,021077,San Candido,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,SS05201,SS 052 -  Carnica,021092,Sesto,3,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS23801,SS 238 -  delle Palade,021020,Cermes,2,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS23801,SS 238 -  delle Palade,021041,Lana,4,0,0,9
04,Trentino-Alto Adige,021,Bolzano,SS23801,SS 238 -  delle Palade,021048,Marlengo,4,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS23801,SS 238 -  delle Palade,021099,Tesimo,3,1,1,6
04,Trentino-Alto Adige,021,Bolzano,SS24101,SS 241 -  di Val d'Ega e Passo di Costalunga,021023,Cornedo all'Isarco,5,0,0,5
04,Trentino-Alto Adige,021,Bolzano,SS24101,SS 241 -  di Val d'Ega e Passo di Costalunga,021058,Nova Levante,1,0,0,2
04,Trentino-Alto Adige,021,Bolzano,SS24101,SS 241 -  di Val d'Ega e Passo di Costalunga,021059,Nova Ponente,5,0,0,6
04,Trentino-Alto Adige,021,Bolzano,SS24201,SS 242 -  di Val Gardena e Passo Sella,021019,Castelrotto,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,SS24201,SS 242 -  di Val Gardena e Passo Sella,021039,Laion,3,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS24201,SS 242 -  di Val Gardena e Passo Sella,021061,Ortisei,4,0,0,5
04,Trentino-Alto Adige,021,Bolzano,SS24201,SS 242 -  di Val Gardena e Passo Sella,021085,Santa Cristina Valgardena,2,0,0,2
04,Trentino-Alto Adige,021,Bolzano,SS24201,SS 242 -  di Val Gardena e Passo Sella,021089,Selva di Val Gardena,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,SS24205,SS 242 dir -  di Val Gardena e Passo Sella,021039,Laion,4,0,0,5
04,Trentino-Alto Adige,021,Bolzano,SS24301,SS 243 -  del Passo Gardena,021026,Corvara in Badia,1,0,0,1
04,Trentino-Alto Adige,021,Bolzano,SS24301,SS 243 -  del Passo Gardena,021089,Selva di Val Gardena,3,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS24401,SS 244 -  di Val Badia,021006,Badia,6,0,0,7
04,Trentino-Alto Adige,021,Bolzano,SS24401,SS 244 -  di Val Badia,021026,Corvara in Badia,2,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS24401,SS 244 -  di Val Badia,021047,Marebbe,3,0,0,5
04,Trentino-Alto Adige,021,Bolzano,SS24401,SS 244 -  di Val Badia,021081,San Lorenzo di Sebato,4,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS24401,SS 244 -  di Val Badia,021082,San Martino in Badia,2,0,0,3
04,Trentino-Alto Adige,021,Bolzano,SS24401,SS 244 -  di Val Badia,021117,La Valle,2,0,0,2
04,Trentino-Alto Adige,021,Bolzano,SS50801,SS 508 -  di Val Sarentino e del Passo di Vizze,021008,Bolzano,2,0,0,2
04,Trentino-Alto Adige,021,Bolzano,SS50801,SS 508 -  di Val Sarentino e del Passo di Vizze,021016,Campo di Trens,3,0,0,4
04,Trentino-Alto Adige,021,Bolzano,SS50801,SS 508 -  di Val Sarentino e del Passo di Vizze,021086,Sarentino,7,1,1,7
04,Trentino-Alto Adige,021,Bolzano,SS62101,SS 621 -  della Valle Aurina,021013,Brunico,11,0,0,17
04,Trentino-Alto Adige,021,Bolzano,SS62101,SS 621 -  della Valle Aurina,021017,Campo Tures,9,0,0,11
04,Trentino-Alto Adige,021,Bolzano,SS62101,SS 621 -  della Valle Aurina,021034,Gais,2,1,1,6
04,Trentino-Alto Adige,021,Bolzano,SS62101,SS 621 -  della Valle Aurina,021108,Valle Aurina,8,1,1,10
04,Trentino-Alto Adige,021,Bolzano,SS62201,SS 622 -  di Solda,021095,Stelvio,1,0,0,1
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022001,Ala,3,0,0,6
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022003,Aldeno,2,0,0,5
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022007,Avio,6,1,1,14
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022116,Mezzocorona,2,0,0,4
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022127,Nogaredo,3,0,0,5
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022128,Nomi,5,0,0,6
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022144,Pomarolo,1,0,0,2
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022161,Rovereto,2,0,0,2
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022205,Trento,12,0,0,22
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022222,Villa Lagarina,1,0,0,2
04,Trentino-Alto Adige,022,Trento,AA02201,A 22 -  Brennero-Modena (Autostrada del Brennero),022224,Volano,1,0,0,4
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022001,Ala,16,0,0,25
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022007,Avio,4,0,0,6
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022013,Besenello,4,1,1,6
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022035,Calliano,2,0,0,3
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022080,Faedo,1,0,0,2
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022103,Lavis,9,0,0,12
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022161,Rovereto,26,0,0,41
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022167,San Michele all'Adige,6,0,0,10
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022205,Trento,28,1,1,35
04,Trentino-Alto Adige,022,Trento,SS01201,SS 012 -  dell'Abetone e del Brennero,022224,Volano,5,0,0,7
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022033,Caldes,3,0,0,3
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022060,Cis,1,1,2,0
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022064,Commezzadura,1,0,0,2
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022068,Croviana,2,0,0,3
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022075,Dimaro,1,1,1,0
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022114,Mezzana,1,0,0,2
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022121,Monclassico,1,0,0,1
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022131,Ossana,2,0,0,4
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022137,Pellizzano,2,0,0,2
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022154,Romallo,1,0,0,1
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022159,Ronzone,1,0,0,1
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022195,Terzolas,3,0,0,5
04,Trentino-Alto Adige,022,Trento,SS04201,SS 042 -  del Tonale e della Mendola,022213,Vermiglio,2,0,0,2
04,Trentino-Alto Adige,022,Trento,SS04301,SS 043 -  della Val di Non,022062,Cles,13,0,0,17
04,Trentino-Alto Adige,022,Trento,SS04301,SS 043 -  della Val di Non,022117,Mezzolombardo,9,0,0,15
04,Trentino-Alto Adige,022,Trento,SS04301,SS 043 -  della Val di Non,022167,San Michele all'Adige,1,0,0,1
04,Trentino-Alto Adige,022,Trento,SS04301,SS 043 -  della Val di Non,022169,Sanzeno,1,0,0,1
04,Trentino-Alto Adige,022,Trento,SS04301,SS 043 -  della Val di Non,022180,Spormaggiore,1,0,0,1
04,Trentino-Alto Adige,022,Trento,SS04301,SS 043 -  della Val di Non,022181,Sporminore,1,0,0,2
04,Trentino-Alto Adige,022,Trento,SS04301,SS 043 -  della Val di Non,022186,Taio,5,0,0,10
